id|url|date|renderedContent|hashtags|replyCount|retweetCount|likeCount
1610549282024849409|https://twitter.com/louv2read/status/1610549282024849409|2023-01-04 08:10:46+00:00|"— the song of achilles 
★ ★ ★ ★ ★
“he is half of my soul, as the poets say.” https://t.co/7paOiT0Bdb"||1|0|0
1610547184537341952|https://twitter.com/midnightaylena/status/1610547184537341952|2023-01-04 08:02:25+00:00|JUST FINISHED THE SONG OF ACHILLES https://t.co/Xt2XPGMSTm||0|0|3
1610543630623674369|https://twitter.com/roycoomer/status/1610543630623674369|2023-01-04 07:48:18+00:00|@vmpsyre did u read the song of achilles + circe||1|0|0
1610540184910852097|https://twitter.com/TAE7MUFFIN2/status/1610540184910852097|2023-01-04 07:34:37+00:00|"Wts the song of achilles novel .
Condi 9/10

Can offer your price 

#pasarbts #pasarseventeen #pasarNCT #pasarENHYPEN #pasarATEEZ #pasarTREASURE sorry for the tag 🙇🏻‍♂️ https://t.co/WYAemLqxMg"|'pasarbts', 'pasarseventeen', 'pasarNCT', 'pasarENHYPEN', 'pasarATEEZ', 'pasarTREASURE'|0|0|0
1610539984859054083|https://twitter.com/memesemeem/status/1610539984859054083|2023-01-04 07:33:49+00:00|The song of achilles might be based on a homosexual trope but it sure did rip my heart.||2|0|1
1610534655140462594|https://twitter.com/prncessgf/status/1610534655140462594|2023-01-04 07:12:38+00:00|no one talk to me cos i'll get so angry again but i spilt a whole bottle of hair oil on my fkn bed and half of my blanket is covered in oil then to top it off it spilt on my fkn hard copy of the song of achilles and the cover is ruined and it was such a pretty book i'm so upset||0|0|0
1610528143558971392|https://twitter.com/zedchrmsm/status/1610528143558971392|2023-01-04 06:46:46+00:00|"on earth we're briefly gorgeous by ocean vuong
bonk by mary roach
the song of achilles by madeline miller twitter.com/alinaisreading…"||0|0|3
1610522628003074049|https://twitter.com/aesyuki/status/1610522628003074049|2023-01-04 06:24:51+00:00|@ll3nn0n She wrote the song of Achilles which is like a really popular book on booktok/booktwt||1|0|0
1610522102905581569|https://twitter.com/cassptwt/status/1610522102905581569|2023-01-04 06:22:46+00:00|"He is half of my soul, as the poets say.
 - the song of achilles"||0|0|0
1610520823625879552|https://twitter.com/jules26787624/status/1610520823625879552|2023-01-04 06:17:41+00:00|@Lanababyangle omg i love the song of achilles!! its so good! in my top 10 books, I'm reading the poppy war||0|0|0
1610518476279484416|https://twitter.com/genderisuseless/status/1610518476279484416|2023-01-04 06:08:21+00:00|the things i would do to read the song of achilles for the first time again||0|1|1
1610516929806049281|https://twitter.com/mirrorboller/status/1610516929806049281|2023-01-04 06:02:12+00:00|@welcometoval Imma start with the song of achilles. Gonna start the year hurting my feelings ✌||1|0|0
1610516763875201027|https://twitter.com/ariistocracy/status/1610516763875201027|2023-01-04 06:01:33+00:00|"It's funny that everyone who has read The Song of Achilles by Madeline Miller is like ""this book had me SOBBING for years"" (me included) as if WE DIDN'T KNOW HOW THE ILIAD ENDS seriously we're the whole circus."||1|0|1
1610515310720729088|https://twitter.com/Caro_BangBang/status/1610515310720729088|2023-01-04 05:55:46+00:00|"The Song of Achilles by Madeline Miller…
I’m a romantic, what can I say 🥹 https://t.co/OKJXwfpOQ6"||1|0|1
1610514424351318016|https://twitter.com/hatematewp/status/1610514424351318016|2023-01-04 05:52:15+00:00|"wts lfb ph

i watched him fall for someone else – 1550
safe skies archer – 750
epiphany – 350
book lovers – 500
six crimson cranes – 800
the song of achilles – 1400

+ ₱30 discount if payo

🏷️ beeyotch iwhffse 4reuminct ssa mgncara emily henry elizabeth lim madeline miller tsoa twitter.com/hatematewp/sta…"||0|0|0
1610510078360035329|https://twitter.com/lrregulr/status/1610510078360035329|2023-01-04 05:34:59+00:00|rereading the song of achilles||0|0|0
1610503848233426945|https://twitter.com/sunshinesecured/status/1610503848233426945|2023-01-04 05:10:13+00:00|@gachi_studios the song of achilles if di mo pa na read||1|0|1
1610501888360972288|https://twitter.com/illyrianmalfoy/status/1610501888360972288|2023-01-04 05:02:26+00:00|"@whorecruxhunt bow before the elf queen by j.m. kearl 
the song of achilles by madeline miller 
a kingdom of stars and shadows by holly renee"||0|0|1
1610501394179424257|https://twitter.com/hannahxkaitlyn/status/1610501394179424257|2023-01-04 05:00:28+00:00|the girls were right the song of achilles is so good||0|0|0
1610499102089052161|https://twitter.com/SEBDadogman/status/1610499102089052161|2023-01-04 04:51:22+00:00|"Song of achilles spoilers 

OMG PEOPLE WERENT JOKING WHEN THEY SAID THIS BOOK WAS SAD LIKE I AM ONLY 30 MINUTES IN AND J AM ON THE EDGE OF TEARS"||1|0|2
1610498774941433856|https://twitter.com/Fran94_/status/1610498774941433856|2023-01-04 04:50:04+00:00|2 of 5 stars to The Song of Achilles by Madeline Miller goodreads.com/review/show/28…||1|0|0
1610496003685105664|https://twitter.com/Ho0dw1nk/status/1610496003685105664|2023-01-04 04:39:03+00:00|Just finished the Song of Achilles and I am in tears 😭😭😭 #BookTwitter #sad|'BookTwitter', 'sad'|0|0|1
1610494789195268098|https://twitter.com/1oserjk/status/1610494789195268098|2023-01-04 04:34:13+00:00|finished reading the miracles of the namiya general store and im gonna start the song of achilles tomorrow 🙏||0|0|1
1610491571438510080|https://twitter.com/pparkj1hoon/status/1610491571438510080|2023-01-04 04:21:26+00:00|i really want to buy 'the song of achilles' book huhu! grabe pa naman 'yung sale ng fully booked sa lazada todei||0|0|0
1610490858016755713|https://twitter.com/midapocalyptic/status/1610490858016755713|2023-01-04 04:18:36+00:00|@footclaws wow i'm pretty sure in the original myth only women live on her island?? i assumed circe was one of the better ones since it's from the author of song of achilles and basically started the trend||1|0|1
1610488448460423168|https://twitter.com/Bulbablossom/status/1610488448460423168|2023-01-04 04:09:02+00:00|Every time I get to the middle of a book, my brain suddenly becomes feral for Song of Achilles and I must drop everything to read Song of Achilles again because if I do not I will die from lack of extreme gay angst.||0|0|0
1610487680688852992|https://twitter.com/vasukas/status/1610487680688852992|2023-01-04 04:05:59+00:00|NO ONE TOLD ME THERE WAS SMUT IN THE SONG OF ACHILLES||3|0|1
1610484718079995907|https://twitter.com/aesyuki/status/1610484718079995907|2023-01-04 03:54:12+00:00|like wdym ur aunt wrote circe and THE SONG OF ACHILLES ??||1|0|0
1610481722138955777|https://twitter.com/floralnfaded/status/1610481722138955777|2023-01-04 03:42:18+00:00|"@angelsoceanic the song of achilles
five feet apart
before the coffee gets cold series
the folk of the air series"||1|0|2
1610474948379967489|https://twitter.com/shoes4sael/status/1610474948379967489|2023-01-04 03:15:23+00:00|Am I listening to the full audio book of the song of achilles?||1|0|0
1610474346241310720|https://twitter.com/bookishlouie/status/1610474346241310720|2023-01-04 03:12:59+00:00|@kkctherine the song of achilles||0|0|1
1610470157130039297|https://twitter.com/bts_en_chanclas/status/1610470157130039297|2023-01-04 02:56:21+00:00|@devotionsrkive Ooh mm.. have you read The song of Achilles?||1|0|0
1610463315729289216|https://twitter.com/Pixsuu/status/1610463315729289216|2023-01-04 02:29:10+00:00|@MISOGll I highly recommend the song of Achilles!! Unless you read before :0||1|0|0
1610458380136763393|https://twitter.com/thesleepypotat/status/1610458380136763393|2023-01-04 02:09:33+00:00|"@todayitsyoungk oh ++ The Song of Achilles by Madeline Miller (got me back into reading)
Not so much about the story since retelling to ng myth, but madeline miller's writing is chef's kiss 🤌"||1|0|1
1610451984112394240|https://twitter.com/naomi_edxo/status/1610451984112394240|2023-01-04 01:44:08+00:00|"@_apolancooo The song of Achilles
A Little Life 
Circe"||0|0|1
1610451165761703939|https://twitter.com/thelukablue/status/1610451165761703939|2023-01-04 01:40:53+00:00|i've just finished The Song of Achilles and omg this book made me feel so many things... sadness, angriness, loneliness... 😭😭||0|0|0
1610449319240376320|https://twitter.com/katchoo/status/1610449319240376320|2023-01-04 01:33:33+00:00|@acaroleta Circe e/ou The song of Achilles, da Madeline Miller!||1|0|1
1610447849833238530|https://twitter.com/tori_isme/status/1610447849833238530|2023-01-04 01:27:42+00:00|@bookselyssa the song of achilles||0|0|2
1610446906659938305|https://twitter.com/oakantony/status/1610446906659938305|2023-01-04 01:23:57+00:00|What'a weeb-y ass list. I also read and watch normal human things! The Song of Achilles was probably my favorite fiction last year. That's not weeb-y.||1|0|0
1610444390509707267|https://twitter.com/dodgingbuIIets/status/1610444390509707267|2023-01-04 01:13:57+00:00|after getting destroyed by sunblind im moving on to get destroyed IMMENSELY by the song of achilles.||0|0|0
1610443807119806465|https://twitter.com/SNE7IN/status/1610443807119806465|2023-01-04 01:11:38+00:00|@KuroNoirr GOD I LOVE THE SONG OF ACHILLES||1|0|1
1610441661796040704|https://twitter.com/abidebra/status/1610441661796040704|2023-01-04 01:03:07+00:00|“The Song of Achilles” by Madeline Miller was my favourite read of 2022. I will be reading it again in 2023.||0|0|0
